ref_url,pace,shooting,passing,dribbling,defending,physical
https://www.fifacm.com/player/152747/aaron-lennon,77,60,70,77,48,56
https://www.fifacm.com/player/155887/michael-bradley,47,61,73,70,68,74
https://www.fifacm.com/player/156432/guillaume-hoarau,42,75,68,68,44,72
https://www.fifacm.com/player/156437/philipp-pentke,74,69,66,77,38,73
https://www.fifacm.com/player/157665/scott-dann,32,40,48,49,77,64
https://www.fifacm.com/player/158800/willem-janssen,37,63,68,66,72,75
https://www.fifacm.com/player/158856/christian-gentner,33,73,72,68,74,74
https://www.fifacm.com/player/159175/alaixys-romao,48,53,63,66,73,76
https://www.fifacm.com/player/161754/javi-garcia,48,61,65,67,72,79
https://www.fifacm.com/player/161805/valon-behrami,56,63,71,71,72,73
https://www.fifacm.com/player/162220/bolat,70,75,74,72,48,73
https://www.fifacm.com/player/162297/daniele-padelli,72,72,63,70,49,76
https://www.fifacm.com/player/163083/rolando-jorge-pires-da-fonseca,32,37,56,52,75,71
https://www.fifacm.com/player/163261/phil-bardsley,50,58,66,67,75,73
https://www.fifacm.com/player/165429/claudiu-keseru,70,75,66,70,42,70
https://www.fifacm.com/player/165531/ismael-sosa,77,70,69,73,46,70
https://www.fifacm.com/player/167532/adrian-aldrete,71,57,68,69,70,71
https://www.fifacm.com/player/168354/emiliano-viviano,71,73,70,72,30,77
https://www.fifacm.com/player/169214/scott-sinclair,82,73,65,74,41,64
https://www.fifacm.com/player/169216/shane-long,81,71,61,72,36,69
https://www.fifacm.com/player/169426/barragan,70,52,66,67,71,73
https://www.fifacm.com/player/172018/jonatan-maidana,33,37,62,52,72,75
https://www.fifacm.com/player/172175/kevin-mirallas,72,69,72,76,43,60
https://www.fifacm.com/player/172672/goncalves-varela,71,75,69,75,44,66
https://www.fifacm.com/player/172685/crespo,68,40,67,62,73,75
https://www.fifacm.com/player/172786/marco-mancosu,65,67,71,73,41,66
https://www.fifacm.com/player/173178/manuel-reina-rodriguez,71,69,67,75,54,74
https://www.fifacm.com/player/173857/mariano-andujar,72,71,62,75,45,75
https://www.fifacm.com/player/176009/sven-kums,54,69,76,72,70,66
https://www.fifacm.com/player/176285/winston-reid,51,51,48,49,75,68
https://www.fifacm.com/player/176630/marco-andre-rocha-pereira,72,68,76,73,59,72
https://www.fifacm.com/player/176794/ola-toivonen,40,77,75,72,41,71
https://www.fifacm.com/player/177273/julio-cesar-dominguez,64,41,60,61,74,74
https://www.fifacm.com/player/177475/tobias-sippel,74,69,76,77,50,69
https://www.fifacm.com/player/177723/fabricio,72,75,71,73,59,70
https://www.fifacm.com/player/177765/papiss-demba-cisse,59,75,67,73,38,63
https://www.fifacm.com/player/177983/cristian-zapata,49,32,46,56,76,71
https://www.fifacm.com/player/178287/scott-arfield,67,68,71,73,66,73
https://www.fifacm.com/player/179560/miralem-sulejmani,77,72,74,74,31,50
https://www.fifacm.com/player/179765/emiliano-vecchio,76,69,73,75,59,72
https://www.fifacm.com/player/180281/fernandinho,83,69,66,77,52,64
https://www.fifacm.com/player/180283/sung-yueng-ki,45,69,77,70,63,70
https://www.fifacm.com/player/180818/david-mcgoldrick,65,71,71,76,33,68
https://www.fifacm.com/player/181236/fernando-boldrin,67,69,72,71,59,63
https://www.fifacm.com/player/181573/odil-akhmedov,67,70,72,71,71,72
https://www.fifacm.com/player/182184/dale-stephens,51,62,71,67,71,72
https://www.fifacm.com/player/182212/anthony-modeste,64,74,63,70,35,77
https://www.fifacm.com/player/182629/beto,74,69,75,72,47,72
https://www.fifacm.com/player/182888/havard-nordtveit,58,53,69,65,74,72
https://www.fifacm.com/player/183187/valentin-stocker,68,68,75,74,48,67
https://www.fifacm.com/player/183280/adil-rami,47,48,53,58,71,78
https://www.fifacm.com/player/183332/fin-bartels,76,69,71,77,44,53
https://www.fifacm.com/player/183346/fabian-frei,62,72,73,70,71,73
https://www.fifacm.com/player/183540/barry-bannan,63,64,77,76,51,54
https://www.fifacm.com/player/183916/pied,65,67,73,73,73,68
https://www.fifacm.com/player/183921/julien-faussurier,57,59,73,70,71,69
https://www.fifacm.com/player/184082/lamine-kone,50,39,51,55,73,80
https://www.fifacm.com/player/184089/mehdi-carcela-gonzalez,71,70,70,79,32,51
https://www.fifacm.com/player/184133/castro,67,71,71,74,64,76
https://www.fifacm.com/player/184176/gianni-bruno,75,74,66,73,39,69
https://www.fifacm.com/player/185427/orjan-nyland,72,70,77,75,47,73
https://www.fifacm.com/player/186115/kieran-gibbs,74,57,68,72,70,69
https://www.fifacm.com/player/186132/danny-drinkwater,54,66,73,73,70,61
https://www.fifacm.com/player/186143/oliver-norwood,55,67,76,68,71,64
https://www.fifacm.com/player/186146/danny-welbeck,72,72,67,71,43,66
https://www.fifacm.com/player/186148/ron-robert-zieler,72,69,70,74,46,73
https://www.fifacm.com/player/186521/bernardo-espinosa,43,44,58,51,72,77
https://www.fifacm.com/player/186990/hugo-gonzalez,73,72,70,69,32,76
https://www.fifacm.com/player/187033/sean-morrison,45,29,41,49,74,78
https://www.fifacm.com/player/187132/carlos-zambrano,54,48,57,66,73,75
https://www.fifacm.com/player/187533/alexey-ionov,79,68,70,72,34,61
https://www.fifacm.com/player/187702/omar-el-kaddouri,71,69,74,74,58,70
https://www.fifacm.com/player/188155/daryl-janmaat,65,64,70,71,72,72
https://www.fifacm.com/player/188166/matt-phillips,78,70,70,73,43,69
https://www.fifacm.com/player/188270/bruno-ecuele-manga,48,35,57,50,73,81
https://www.fifacm.com/player/188400/thomas-kaminski,72,75,69,74,47,67
https://www.fifacm.com/player/188414/carlos-villanueva,58,70,75,76,50,48
https://www.fifacm.com/player/188537/loic-nego,83,67,65,73,64,69
https://www.fifacm.com/player/188802/marcel-schmelzer,65,48,65,65,74,72
https://www.fifacm.com/player/188992/estigarribia,75,65,70,73,65,72
https://www.fifacm.com/player/189059/jake-livermore,59,63,68,69,71,77
https://www.fifacm.com/player/189157/yannick-bolasie,76,68,66,77,34,76
https://www.fifacm.com/player/189172/fidel,75,71,71,72,47,66
https://www.fifacm.com/player/189225/bruno-fornaroli,75,72,64,76,39,77
https://www.fifacm.com/player/189303/nelson-oliveira,70,74,65,72,37,75
https://www.fifacm.com/player/189388/dennis-diekmeier,81,40,65,65,69,74
https://www.fifacm.com/player/189446/junior-stanislas,73,71,73,74,36,54
https://www.fifacm.com/player/189484/davide-santon,65,57,70,71,72,67
https://www.fifacm.com/player/189650/jan-kovarik,67,73,77,72,60,67
https://www.fifacm.com/player/189795/eder,74,72,60,69,41,77
https://www.fifacm.com/player/189857/quique,72,74,65,73,43,66
https://www.fifacm.com/player/189946/vincent-manceau,46,47,69,72,74,71
https://www.fifacm.com/player/190195/mamadou-samassa,73,68,69,77,43,71
https://www.fifacm.com/player/190276/stoppila-sunzu,42,38,48,50,73,83
https://www.fifacm.com/player/190430/joe-bennett,69,44,66,67,72,70
https://www.fifacm.com/player/190535/michel,47,66,79,72,55,54
https://www.fifacm.com/player/190549/markus-henriksen,65,70,69,69,70,77
https://www.fifacm.com/player/190581/ulises-davila,73,74,71,77,44,66
https://www.fifacm.com/player/190633/henrik-dalsgaard,75,57,62,65,71,72
https://www.fifacm.com/player/190666/manuel-gulde,68,40,53,59,74,70
https://www.fifacm.com/player/190761/tolgay-arslan,68,67,74,76,69,67
https://www.fifacm.com/player/190780/sean-johnson,73,67,70,76,42,70
https://www.fifacm.com/player/190868/theophile-catherine,71,50,65,65,72,80
https://www.fifacm.com/player/190885/adam-smith,68,60,70,71,71,69
https://www.fifacm.com/player/190915/kamil-wilczek,62,73,65,69,46,80
https://www.fifacm.com/player/190971/osvaldo-alonso,56,65,67,73,70,74
https://www.fifacm.com/player/190982/alberto-perea,77,70,70,77,35,61
https://www.fifacm.com/player/191032/gokhan-tore,78,67,74,76,43,70
https://www.fifacm.com/player/191055/didac-vila,71,52,67,68,71,74
https://www.fifacm.com/player/191173/alejandro-bedoya,63,65,71,72,67,74
https://www.fifacm.com/player/191648/maya-yoshida,52,41,51,63,74,71
https://www.fifacm.com/player/191726/diego-arismendi,55,50,64,65,71,83
https://www.fifacm.com/player/192350/javier-aquino,83,64,68,75,55,57
https://www.fifacm.com/player/192587/artur-ionita,61,68,71,70,75,76
https://www.fifacm.com/player/192622/shane-duffy,41,47,50,48,72,79
https://www.fifacm.com/player/192930/alan-pulido,75,72,66,73,37,75
https://www.fifacm.com/player/193011/steve-cook,49,34,54,58,74,73
https://www.fifacm.com/player/193186/neil-etheridge,73,67,61,75,51,75
https://www.fifacm.com/player/193201/omer-bayram,76,67,72,74,64,69
https://www.fifacm.com/player/193267/fabio-pisacane,61,26,52,63,75,66
https://www.fifacm.com/player/193336/vid-belec,73,72,65,74,53,71
https://www.fifacm.com/player/193440/nick-viergever,66,55,65,67,74,75
https://www.fifacm.com/player/193468/loris-benito,70,51,67,67,70,77
https://www.fifacm.com/player/193504/steven-caulker,65,30,56,54,75,75
https://www.fifacm.com/player/193512/milan-heca,72,73,67,72,48,72
https://www.fifacm.com/player/193549/shaun-hutchinson,50,29,51,55,73,81
https://www.fifacm.com/player/193844/portillo,66,69,74,75,55,63
https://www.fifacm.com/player/193886/daniel-didavi,69,76,73,75,49,68
https://www.fifacm.com/player/194138/andre-gray,84,72,61,71,30,72
https://www.fifacm.com/player/194665/stefan-ilsanker,62,53,54,50,73,81
https://www.fifacm.com/player/194730/juan-carlos,71,73,73,74,58,72
https://www.fifacm.com/player/194781/renan-ribeiro,76,65,65,77,55,72
https://www.fifacm.com/player/194996/borja-baston,48,75,61,65,41,76
https://www.fifacm.com/player/195361/javi-lopez,64,53,70,69,70,71
https://www.fifacm.com/player/195363/jeffrey-bruma,64,53,58,57,72,78
https://www.fifacm.com/player/195412/lima-magalhaes,68,74,72,71,71,74
https://www.fifacm.com/player/195586/alfred-finnbogason,61,76,61,72,33,66
https://www.fifacm.com/player/196318/serdar-gurler,80,67,69,74,44,52
https://www.fifacm.com/player/197136/karim-ansarifard,74,73,57,71,42,70
https://www.fifacm.com/player/197402/anselmo,73,68,68,73,71,82
https://www.fifacm.com/player/197688/gabriel-silva,69,59,71,70,68,67
https://www.fifacm.com/player/197813/jonas-martin,59,69,74,72,66,67
https://www.fifacm.com/player/197900/pajtim-kasami,68,76,71,72,56,78
https://www.fifacm.com/player/198200/benjamin-stambouli,53,51,61,67,72,75
https://www.fifacm.com/player/198240/raul-garcia,66,63,71,68,67,74
https://www.fifacm.com/player/198347/franco-jara,74,73,67,72,30,73
https://www.fifacm.com/player/198350/daniel-bentley,77,66,68,73,48,72
https://www.fifacm.com/player/198355/steve-clark,72,69,65,73,49,75
https://www.fifacm.com/player/198599/martin-linnes,86,57,64,73,68,66
https://www.fifacm.com/player/198715/sergio-leon,75,74,63,75,42,65
https://www.fifacm.com/player/199060/georgios-tzavellas,63,63,66,62,73,77
https://www.fifacm.com/player/199131/anton-tinnerholm,74,52,66,69,68,77
https://www.fifacm.com/player/199274/ilja-nestorovski,68,74,53,71,35,75
https://www.fifacm.com/player/199339/manuel-riemann,72,69,71,75,57,71
https://www.fifacm.com/player/199439/michael-gregoritsch,57,73,72,70,41,70
https://www.fifacm.com/player/199559/roberto-inglese,51,73,49,67,27,66
https://www.fifacm.com/player/199602/john-guidetti,60,75,67,71,41,72
https://www.fifacm.com/player/199692/hiram-mier,59,43,58,58,75,71
https://www.fifacm.com/player/199729/daniel-royer,80,75,65,75,47,78
https://www.fifacm.com/player/199827/pablo-hernandez,66,67,73,74,67,74
https://www.fifacm.com/player/199829/timor,48,66,72,67,68,76
https://www.fifacm.com/player/199852/nicolai-jorgensen,67,74,70,71,38,73
https://www.fifacm.com/player/199904/jesse-joronen,73,72,68,73,48,71
https://www.fifacm.com/player/199912/sonny-kittel,77,67,74,76,32,56
https://www.fifacm.com/player/200463/tim-melia,73,68,73,73,39,74
https://www.fifacm.com/player/200601/bit-garam-yoon,72,68,73,69,58,72
https://www.fifacm.com/player/200752/juan-jesus,73,33,52,59,75,73
https://www.fifacm.com/player/200855/george-baldock,76,47,63,71,68,73
https://www.fifacm.com/player/200984/rafael-martins,71,75,60,69,27,68
https://www.fifacm.com/player/201041/lionel-carole,74,40,64,70,72,72
https://www.fifacm.com/player/201136/maxime-colin,75,34,63,69,70,74
https://www.fifacm.com/player/201145/mickael-le-bihan,55,75,59,71,46,72
https://www.fifacm.com/player/201208/doneil-henry,66,44,51,52,71,84
https://www.fifacm.com/player/201285/christian-gytkjaer,72,73,57,69,33,74
https://www.fifacm.com/player/201878/valentin-eysseric,68,70,75,75,41,59
https://www.fifacm.com/player/201893/recio,39,67,72,70,71,71
https://www.fifacm.com/player/201943/andreas-cornelius,61,73,57,65,39,80
https://www.fifacm.com/player/201971/akihiro-ienaga,75,70,72,71,39,66
https://www.fifacm.com/player/202276/simon-zoller,72,74,65,73,38,65
https://www.fifacm.com/player/202316/timmy-chandler,66,71,72,70,72,80
https://www.fifacm.com/player/202330/abdoulay-diaby,88,71,66,72,37,59
https://www.fifacm.com/player/202873/kevin-muller,72,70,66,75,49,72
https://www.fifacm.com/player/203042/jack-butland,73,68,66,75,58,75
https://www.fifacm.com/player/203581/ivan-balliu,80,39,68,73,68,71
https://www.fifacm.com/player/203796/felipe-gutierrez,65,71,74,75,61,62
https://www.fifacm.com/player/203888/eric-botteghin,30,35,44,50,74,80
https://www.fifacm.com/player/204030/stelios-kitsiou,77,61,67,72,69,67
https://www.fifacm.com/player/204092/janis-blaswich,71,71,68,78,45,71
https://www.fifacm.com/player/204451/koray-gunter,65,31,56,61,74,72
https://www.fifacm.com/player/204496/patrick-bauer,32,45,53,46,75,75
https://www.fifacm.com/player/204526/hervias,78,67,69,76,64,55
https://www.fifacm.com/player/204555/ricardo-alvarez,64,68,77,80,55,67
https://www.fifacm.com/player/204830/vadillo,84,68,66,76,34,53
https://www.fifacm.com/player/204863/ivan-sanchez-aguayo,91,58,67,76,34,52
https://www.fifacm.com/player/204883/brice-samba,75,67,76,76,49,71
https://www.fifacm.com/player/205119/sebastian-rodriguez,66,60,71,68,70,67
https://www.fifacm.com/player/205295/hillal-soudani,73,72,69,74,43,70
https://www.fifacm.com/player/205365/jan-kopic,79,70,70,75,36,60
https://www.fifacm.com/player/205553/luca-ceppitelli,51,33,35,44,76,70
https://www.fifacm.com/player/205670/dwight-gayle,77,74,58,73,28,60
https://www.fifacm.com/player/205869/jairo,82,63,68,76,29,55
https://www.fifacm.com/player/205878/stefanos-kapino,74,67,66,79,41,72
https://www.fifacm.com/player/205943/vlad-chiriches,59,62,56,62,75,66
https://www.fifacm.com/player/205995/jetro-willems,73,65,73,73,70,71
https://www.fifacm.com/player/206006/ezgjan-alioski,78,71,69,70,66,75
https://www.fifacm.com/player/206160/amato-ciciretti,80,69,71,75,40,50
https://www.fifacm.com/player/206218/paul-nardi,76,67,68,78,54,71
https://www.fifacm.com/player/206411/denys-garmash,67,72,73,70,69,76
https://www.fifacm.com/player/206463/jeremy-dudziak,78,62,74,78,67,67
https://www.fifacm.com/player/206518/callum-robinson,78,73,65,74,34,61
https://www.fifacm.com/player/207444/jurgen-damm,92,62,64,74,44,72
https://www.fifacm.com/player/207537/jordan-lukaku,85,61,68,73,68,79
https://www.fifacm.com/player/207593/jere-uronen,72,57,69,67,69,75
https://www.fifacm.com/player/207650/emil-krafth,70,58,67,70,70,71
https://www.fifacm.com/player/207733/filipe-augusto,67,64,70,74,66,77
https://www.fifacm.com/player/207926/andreas-linde,76,68,66,76,48,73
https://www.fifacm.com/player/207952/semi-ajayi,73,48,50,62,72,79
https://www.fifacm.com/player/208054/leandro-fernandez,79,74,70,73,42,71
https://www.fifacm.com/player/208120/kacper-przybylko,68,71,58,68,28,79
https://www.fifacm.com/player/208144/daniel-bessa,61,69,74,76,55,49
https://www.fifacm.com/player/208440/marcus-danielson,47,28,49,56,76,72
https://www.fifacm.com/player/208522/hordur-magnusson,69,50,68,61,74,74
https://www.fifacm.com/player/208892/sam-byram,71,60,66,72,71,70
https://www.fifacm.com/player/209547/stefan-mitrovic,34,34,51,54,74,80
https://www.fifacm.com/player/209827/junior-fernandes,79,72,68,75,34,72
https://www.fifacm.com/player/209888/craig-goodwin,82,68,68,72,58,70
https://www.fifacm.com/player/209937/quini,74,61,65,71,69,63
https://www.fifacm.com/player/210007/andre-ramalho,48,60,66,66,74,73
https://www.fifacm.com/player/210259/ahmed-hassan,57,74,55,68,31,76
https://www.fifacm.com/player/210321/romell-quioto,82,71,70,72,24,80
https://www.fifacm.com/player/210358/alberto-brignoli,72,72,75,73,31,73
https://www.fifacm.com/player/210475/manuel-prietl,59,51,62,67,71,79
https://www.fifacm.com/player/210489/louis-schaub,59,67,71,79,42,67
https://www.fifacm.com/player/210520/edgar-ie,77,44,60,67,74,74
https://www.fifacm.com/player/210556/lucas-joao,73,73,58,73,26,72
https://www.fifacm.com/player/210695/haitam-aleesami,76,57,68,70,67,72
https://www.fifacm.com/player/210697/christian-norgaard,57,58,68,68,73,74
https://www.fifacm.com/player/210722/julio-tavares,55,73,56,69,30,82
https://www.fifacm.com/player/210814/julian-velazquez,63,43,49,53,75,78
https://www.fifacm.com/player/210828/bjorn-engels,55,44,61,56,73,75
https://www.fifacm.com/player/210964/federico-ceccherini,54,36,49,52,74,75
https://www.fifacm.com/player/211061/alexandru-maxim,69,68,72,78,32,54
https://www.fifacm.com/player/211107/frederico-venancio,61,33,51,56,74,70
https://www.fifacm.com/player/211348/stole-dimitrievski,74,71,70,73,35,75
https://www.fifacm.com/player/211361/danilo-cataldi,66,71,76,73,68,64
https://www.fifacm.com/player/211672/tyler-boyd,85,72,66,76,18,64
https://www.fifacm.com/player/211818/kevin-mohwald,59,71,75,74,64,66
https://www.fifacm.com/player/211844/nicolas-gavory,72,63,72,71,69,70
https://www.fifacm.com/player/211879/janik-haberer,63,63,70,74,62,69
https://www.fifacm.com/player/211927/chang-hoon-kwon,71,67,72,77,49,55
https://www.fifacm.com/player/212214/augusto-solari,86,64,70,74,58,73
https://www.fifacm.com/player/212267/ivan-cavaleiro,86,71,67,75,39,71
https://www.fifacm.com/player/212273/clinton-njie,91,68,63,76,32,64
https://www.fifacm.com/player/212406/jordi,73,73,71,75,44,70
https://www.fifacm.com/player/212446/luca-garritano,87,70,68,74,55,61
https://www.fifacm.com/player/212456/aviles-hurtado,84,71,67,74,47,65
https://www.fifacm.com/player/212476/medran,54,67,76,72,62,57
https://www.fifacm.com/player/212478/gyasi-zardes,85,71,52,68,44,80
https://www.fifacm.com/player/212722/deandre-yedlin,90,51,62,73,68,65
https://www.fifacm.com/player/212772/oscar-duarte,54,47,51,54,75,76
https://www.fifacm.com/player/212886/wylan-cyprien,72,71,73,74,73,77
https://www.fifacm.com/player/212888/carlos-salcedo,56,31,51,60,73,80
https://www.fifacm.com/player/213017/ben-davies,74,39,59,64,75,75
https://www.fifacm.com/player/213063/rober-pier,49,43,61,61,75,68
https://www.fifacm.com/player/213095/lucas-cavallini,73,72,50,68,37,85
https://www.fifacm.com/player/213134/levin-oztunali,79,68,68,75,48,68
https://www.fifacm.com/player/213272/lucas-chaves,76,69,66,74,52,74
https://www.fifacm.com/player/213400/diego-laxalt,82,63,69,74,66,70
https://www.fifacm.com/player/213404/pawel-dawidowicz,62,46,61,62,74,75
https://www.fifacm.com/player/213414/william-troost-ekong,63,32,45,45,76,77
https://www.fifacm.com/player/213446/raul-lopez,79,65,74,69,67,69
https://www.fifacm.com/player/213581/martin-nervo,57,43,56,56,72,82
https://www.fifacm.com/player/213597/diego-valdes,79,69,71,74,53,67
https://www.fifacm.com/player/213620/felipe-mora,78,73,55,71,27,67
https://www.fifacm.com/player/213750/ken-sema,78,66,71,74,60,68
https://www.fifacm.com/player/213798/alex-mowatt,54,69,73,70,65,72
https://www.fifacm.com/player/213868/jean-charles-castelletto,74,30,52,62,74,76
https://www.fifacm.com/player/214111/sergio-otalvaro,75,54,70,67,69,71
https://www.fifacm.com/player/214129/stiven-barreiro,67,34,43,53,76,76
https://www.fifacm.com/player/214369/andres-andrade,77,69,68,75,41,63
https://www.fifacm.com/player/214388/danilo-moreno-asprilla,82,69,66,77,34,75
https://www.fifacm.com/player/214408/igor-lichnovsky,63,40,51,59,75,74
https://www.fifacm.com/player/214434/mauricio-cuero,90,68,65,74,28,62
https://www.fifacm.com/player/214462/ivan-arboleda,75,69,66,75,61,71
https://www.fifacm.com/player/214622/jeremy-toljan,86,42,62,69,66,67
https://www.fifacm.com/player/214692/christian-cueva,77,67,71,76,41,49
https://www.fifacm.com/player/214770/diego-gonzalez,66,65,70,71,68,79
https://www.fifacm.com/player/214771/victor-ayala,69,74,71,73,70,75
https://www.fifacm.com/player/214955/emmanuel-mas,77,60,66,69,70,78
https://www.fifacm.com/player/214968/federico-mancuello,65,63,77,71,57,65
https://www.fifacm.com/player/215010/emanuel-britez,72,49,58,66,74,79
https://www.fifacm.com/player/215048/javier-burrai,73,72,70,75,47,73
https://www.fifacm.com/player/215076/lorenzo-faravelli,78,71,70,71,68,64
https://www.fifacm.com/player/215089/enzo-kalinski,60,51,71,69,69,80
https://www.fifacm.com/player/215132/sebastian-moyano,73,69,68,74,58,72
https://www.fifacm.com/player/215157/federico-lertora,63,60,67,68,74,77
https://www.fifacm.com/player/215162/alejandro-donatti,40,60,53,54,74,75
https://www.fifacm.com/player/215245/adrien-hunou,74,72,66,72,48,71
https://www.fifacm.com/player/215332/carlos-auzqui,83,71,68,72,54,81
https://www.fifacm.com/player/215363/lorenzo-montipo,73,71,70,76,40,70
https://www.fifacm.com/player/215368/reinhold-ranftl,79,64,67,72,64,72
https://www.fifacm.com/player/215553/jose-henrique-da-silva-dourado,68,75,63,66,34,80
https://www.fifacm.com/player/215644/burgui,73,67,71,74,41,57
https://www.fifacm.com/player/215651/samir,62,33,55,58,75,72
https://www.fifacm.com/player/215725/xavier-quintilla-guasch,72,51,67,70,70,65
https://www.fifacm.com/player/215871/alireza-jahanbakhsh,78,72,68,76,43,69
https://www.fifacm.com/player/216067/riccardo-gagliolo,74,51,53,64,72,71
https://www.fifacm.com/player/216072/gaetano-letizia,88,44,60,69,66,74
https://www.fifacm.com/player/216175/cican-stankovic,77,70,60,77,35,69
https://www.fifacm.com/player/216199/patrick-mainka,52,39,51,53,76,76
https://www.fifacm.com/player/216247/marcel-tisserand,66,59,69,67,72,76
https://www.fifacm.com/player/216289/mark-diemers,71,69,76,74,60,66
https://www.fifacm.com/player/216334/pieter-gerkens,60,71,70,70,64,71
https://www.fifacm.com/player/216437/wallace,65,28,44,49,75,72
https://www.fifacm.com/player/216447/alvaro-garcia,93,64,65,72,30,45
https://www.fifacm.com/player/216464/alan-browne,75,71,68,71,70,82
https://www.fifacm.com/player/216481/jake-cooper,53,32,48,52,73,77
https://www.fifacm.com/player/216627/kieffer-moore,75,71,56,66,46,81
https://www.fifacm.com/player/216701/hernan-menosse,58,40,47,41,74,80
https://www.fifacm.com/player/217605/lukas-lerager,55,67,69,68,70,72
https://www.fifacm.com/player/217620/abdoulaye-seck,74,47,57,58,71,86
https://www.fifacm.com/player/217714/paul-arriola,81,67,66,73,58,75
https://www.fifacm.com/player/217731/sandro,66,75,65,76,30,63
https://www.fifacm.com/player/217805/alexis-martin-arias,74,70,71,75,58,72
https://www.fifacm.com/player/218936/rafa-soares,74,62,70,71,69,65
https://www.fifacm.com/player/219127/pablo-galdames,81,60,72,74,63,70
https://www.fifacm.com/player/219293/michal-helik,67,49,47,53,73,76
https://www.fifacm.com/player/219728/edgar-mendez,76,71,70,70,43,77
https://www.fifacm.com/player/219787/andres-mosquera,73,42,57,54,74,75
https://www.fifacm.com/player/220198/bersant-celina,77,69,72,74,25,60
https://www.fifacm.com/player/220475/alberto-grassi,65,63,72,74,67,62
https://www.fifacm.com/player/220702/gaston-silva,68,55,68,67,74,74
https://www.fifacm.com/player/220782/marco-ilaimaharitra,68,61,67,68,72,79
https://www.fifacm.com/player/220854/erick-gutierrez,74,70,74,74,63,65
https://www.fifacm.com/player/220876/franck-honorat,74,72,66,74,43,56
https://www.fifacm.com/player/220901/david-raya,73,73,68,74,58,68
https://www.fifacm.com/player/221000/badou-ndiaye,85,69,70,75,71,80
https://www.fifacm.com/player/221282/jack-stacey,75,54,66,70,69,70
https://www.fifacm.com/player/221310/andres-felipe-roa,75,66,74,78,54,61
https://www.fifacm.com/player/221370/mohammed-al-buraik,81,60,72,69,65,67
https://www.fifacm.com/player/221430/durdevic,78,78,54,66,30,83
https://www.fifacm.com/player/221610/denes-dibusz,74,72,70,75,27,72
https://www.fifacm.com/player/221797/erik-thommy,77,70,71,76,33,51
https://www.fifacm.com/player/221885/paul-seguin,67,59,69,71,68,74
https://www.fifacm.com/player/221908/lewis-morgan,84,65,69,72,52,64
https://www.fifacm.com/player/221944/peter-michorl,67,66,76,72,65,65
https://www.fifacm.com/player/222227/patrick-berg,77,61,72,72,63,77
https://www.fifacm.com/player/222411/jerome-prior,72,70,68,78,48,71
https://www.fifacm.com/player/222428/juan-komar,66,36,53,54,73,78
https://www.fifacm.com/player/222729/gustavo-da-silva-sousa,77,73,48,67,24,78
https://www.fifacm.com/player/222844/walace,65,66,68,69,67,72
https://www.fifacm.com/player/222875/joris-kayembe,84,62,67,76,68,70
https://www.fifacm.com/player/222951/marek-rodak,76,70,72,75,51,69
https://www.fifacm.com/player/223017/omer-ali-sahiner,80,66,70,75,62,68
https://www.fifacm.com/player/223033/jorge-mere,66,30,53,64,74,72
https://www.fifacm.com/player/223241/marcelo-benitez,74,67,74,72,67,80
https://www.fifacm.com/player/223243/victor-emanuel-aguilera,51,53,54,46,75,77
https://www.fifacm.com/player/223247/nelson-acevedo,66,56,75,73,64,82
https://www.fifacm.com/player/223284/pablo-martinez,63,45,63,68,75,73
https://www.fifacm.com/player/223297/carraca,69,59,68,71,70,71
https://www.fifacm.com/player/223596/smail-prevljak,70,76,61,70,23,73
https://www.fifacm.com/player/223654/fede,63,56,62,62,74,76
https://www.fifacm.com/player/223926/samuel-bastien,71,69,71,77,65,69
https://www.fifacm.com/player/223994/stefan-mugosa,66,75,50,68,25,73
https://www.fifacm.com/player/224103/erick-aguirre,90,54,68,70,67,68
https://www.fifacm.com/player/224271/thomas-goiginger,85,69,71,73,36,59
https://www.fifacm.com/player/224301/karol-swiderski,67,74,61,70,31,70
https://www.fifacm.com/player/224368/moussa-doumbia,81,68,69,75,38,63
https://www.fifacm.com/player/224461/walter-montoya,78,61,69,74,52,65
https://www.fifacm.com/player/224510/walter-bou,75,74,67,75,36,73
https://www.fifacm.com/player/224511/ezequiel-bonifacio,72,58,69,75,69,73
https://www.fifacm.com/player/224538/pedro-nuno,68,74,76,77,39,63
https://www.fifacm.com/player/224599/junling-yan,72,70,69,74,53,72
https://www.fifacm.com/player/224718/taylan-antalyali,64,63,72,69,68,75
https://www.fifacm.com/player/224796/jorge-rodriguez,59,61,63,66,71,77
https://www.fifacm.com/player/224808/gian-marco-ferrari,54,27,39,49,75,71
https://www.fifacm.com/player/224883/steve-mounie,64,72,62,68,44,77
https://www.fifacm.com/player/224921/adrian-marin,69,46,64,69,71,70
https://www.fifacm.com/player/224949/javairo-dilrosun,84,64,63,79,43,53
https://www.fifacm.com/player/225018/florin-andone,73,71,62,73,52,71
https://www.fifacm.com/player/225182/jarlan-barrera,73,65,73,75,42,57
https://www.fifacm.com/player/225305/sinan-gumus,83,71,67,75,33,63
https://www.fifacm.com/player/225474/sidcley,80,65,69,77,73,70
https://www.fifacm.com/player/225591/leonardo-suarez,75,66,71,78,23,42
https://www.fifacm.com/player/225844/daniele-verde,83,71,67,78,36,47
https://www.fifacm.com/player/225880/jorge-moreira,82,56,68,72,68,64
https://www.fifacm.com/player/225926/pere-milla,77,73,67,76,37,63
https://www.fifacm.com/player/226517/haris-hajradinovic,76,67,74,74,50,69
