ref_url,pace,shooting,passing,dribbling,defending,physical
https://www.fifacm.com/player/189865/david-templeton,74,62,60,67,46,59
https://www.fifacm.com/player/189900/luke-o-neill,72,48,60,62,61,69
https://www.fifacm.com/player/190235/jordan-clarke,64,37,54,59,63,64
https://www.fifacm.com/player/190239/jordan-bowery,80,60,50,62,33,75
https://www.fifacm.com/player/190486/juvhel-tsoumou,74,61,57,59,42,74
https://www.fifacm.com/player/190492/joss-labadie,67,56,61,60,61,83
https://www.fifacm.com/player/190518/flamur-kastrati,78,61,52,64,40,72
https://www.fifacm.com/player/190556/daniel-powell,83,61,57,62,30,64
https://www.fifacm.com/player/190625/josh-falkingham,68,53,59,65,58,62
https://www.fifacm.com/player/190637/igor-armas,34,39,49,40,62,78
https://www.fifacm.com/player/190670/dominic-maroh,32,37,43,47,64,69
https://www.fifacm.com/player/190995/bradden-inman,77,58,60,64,43,56
https://www.fifacm.com/player/191669/jeong-hyuk,56,57,66,63,59,68
https://www.fifacm.com/player/191848/waleed-abdullah,62,63,67,60,37,61
https://www.fifacm.com/player/191871/lee-yong-rae,53,55,66,62,56,74
https://www.fifacm.com/player/191909/hyun-sung-kim,72,62,51,60,32,68
https://www.fifacm.com/player/192457/jesus-fernandez-collado,62,66,57,60,49,60
https://www.fifacm.com/player/192466/michael-marrone,63,31,56,60,62,72
https://www.fifacm.com/player/192473/lee-novak,59,64,57,59,42,73
https://www.fifacm.com/player/192496/paul-downing,53,37,49,45,63,72
https://www.fifacm.com/player/192566/manuel-schwenk,68,60,58,66,45,62
https://www.fifacm.com/player/192611/sambou-yatabare,55,55,62,61,62,69
https://www.fifacm.com/player/192617/timo-perthel,65,58,63,63,59,71
https://www.fifacm.com/player/192761/emil-jonassen,75,45,56,60,59,64
https://www.fifacm.com/player/192912/giorgi-merebashvili,67,60,60,65,34,62
https://www.fifacm.com/player/192989/fanol-perdedaj,72,47,59,63,59,74
https://www.fifacm.com/player/192997/loic-poujol,46,28,50,49,62,73
https://www.fifacm.com/player/193073/leon-legge,39,26,39,38,61,82
https://www.fifacm.com/player/193087/piotr-tomasik,75,56,61,59,58,68
https://www.fifacm.com/player/193552/billy-mckay,67,64,52,66,23,68
https://www.fifacm.com/player/193798/joe-mason,64,63,58,65,37,59
https://www.fifacm.com/player/193957/cristian-montano,77,58,58,66,57,62
https://www.fifacm.com/player/194076/airam-cabrera,68,61,55,61,26,68
https://www.fifacm.com/player/194678/ashley-eastham,45,23,42,45,62,75
https://www.fifacm.com/player/195124/david-amoo,81,58,56,65,38,67
https://www.fifacm.com/player/196883/jose-luis-granados,64,23,50,52,61,73
https://www.fifacm.com/player/197008/mohammed-fayez,71,33,55,60,62,69
https://www.fifacm.com/player/197226/soren-bertram,76,65,61,66,40,62
https://www.fifacm.com/player/198073/aaron-martin,50,39,38,43,64,71
https://www.fifacm.com/player/198252/craig-clay,64,54,58,61,60,72
https://www.fifacm.com/player/198373/scott-robinson,74,61,59,66,50,68
https://www.fifacm.com/player/198534/marcel-romer,60,52,61,63,61,78
https://www.fifacm.com/player/198604/joakim-vage-nilsen,64,57,60,64,60,70
https://www.fifacm.com/player/198841/jonathan-de-amo,58,30,42,55,62,70
https://www.fifacm.com/player/199121/haris-radetinac,51,59,65,66,53,66
https://www.fifacm.com/player/199475/willi-evseev,71,57,62,67,56,60
https://www.fifacm.com/player/199479/bone-uaferro,55,37,54,56,62,73
https://www.fifacm.com/player/199684/piotr-malarczyk,66,29,44,53,62,72
https://www.fifacm.com/player/199730/dinu-moldovan,64,63,60,63,36,61
https://www.fifacm.com/player/199768/christian-gartner,65,53,65,67,62,59
https://www.fifacm.com/player/199916/tom-eastman,42,32,49,53,63,75
https://www.fifacm.com/player/200086/maciej-jankowski,71,61,60,63,48,69
https://www.fifacm.com/player/200134/robbie-benson,62,59,63,64,58,68
https://www.fifacm.com/player/200292/jason-lowe,60,51,59,59,61,70
https://www.fifacm.com/player/200718/johan-hammar,34,34,46,40,62,70
https://www.fifacm.com/player/200744/ryan-watson,65,59,62,64,58,67
https://www.fifacm.com/player/200812/max-ehmer,62,53,55,59,63,71
https://www.fifacm.com/player/200854/jakub-hora,73,61,60,66,47,58
https://www.fifacm.com/player/200898/ali-crawford,68,62,64,65,56,66
https://www.fifacm.com/player/200900/sean-murray,65,60,64,64,53,65
https://www.fifacm.com/player/200953/christoph-hemlein,78,61,59,63,39,67
https://www.fifacm.com/player/201026/teng-yi,39,37,49,41,61,74
https://www.fifacm.com/player/201212/adam-thompson,55,31,56,54,62,71
https://www.fifacm.com/player/201277/mathias-nielsen,37,42,53,50,62,73
https://www.fifacm.com/player/201337/torbjorn-agdestein,69,60,44,60,34,66
https://www.fifacm.com/player/201353/jon-kempin,63,61,62,66,58,64
https://www.fifacm.com/player/201364/david-fornies-aquilino,77,31,50,55,58,70
https://www.fifacm.com/player/201539/markus-mendler,72,58,61,66,27,52
https://www.fifacm.com/player/201983/francisco-regalon-cerezo,61,36,51,53,62,70
https://www.fifacm.com/player/202117/mats-haakenstad,82,49,52,58,56,73
https://www.fifacm.com/player/202263/joackim-jorgensen,50,55,58,60,60,76
https://www.fifacm.com/player/202312/cian-bolger,37,28,38,33,62,71
https://www.fifacm.com/player/202341/manuel-perez,69,59,61,66,36,59
https://www.fifacm.com/player/202465/richie-towell,67,60,63,63,59,70
https://www.fifacm.com/player/202492/joakim-lindner,62,42,57,54,63,69
https://www.fifacm.com/player/202498/jimmy-de-jonghe,73,48,57,61,60,57
https://www.fifacm.com/player/202533/michael-harriman,73,53,57,62,58,66
https://www.fifacm.com/player/202551/pal-erik-ulvestad,35,54,54,55,61,74
https://www.fifacm.com/player/202770/connor-ripley,64,62,62,65,34,61
https://www.fifacm.com/player/202801/elton-monteiro-almada,74,30,43,50,61,69
https://www.fifacm.com/player/202916/muhammed-mert,69,54,64,69,45,48
https://www.fifacm.com/player/202949/jun-yub-kim,73,52,57,63,57,68
https://www.fifacm.com/player/203048/joe-riley,72,53,54,63,60,65
https://www.fifacm.com/player/203092/bernie-ibini,84,62,58,65,40,59
https://www.fifacm.com/player/203210/yann-songo-o,65,39,53,57,61,78
https://www.fifacm.com/player/203338/ashtone-morgan,72,39,55,61,59,65
https://www.fifacm.com/player/203416/luke-norris,63,63,50,59,27,73
https://www.fifacm.com/player/203424/elliott-whitehouse,68,59,59,64,57,77
https://www.fifacm.com/player/203500/danny-rose,78,62,53,64,44,67
https://www.fifacm.com/player/203733/jose-angel-jurado-de-la-torre,63,56,60,60,61,71
https://www.fifacm.com/player/203851/daniel-drescher,32,23,39,41,63,66
https://www.fifacm.com/player/204098/anass-achahbar,65,60,58,67,29,66
https://www.fifacm.com/player/204175/jeron-al-hazaimeh,68,40,51,56,61,72
https://www.fifacm.com/player/204222/matthew-dolan,62,55,61,63,62,69
https://www.fifacm.com/player/204371/hilal-ben-moussa,68,54,63,67,55,65
https://www.fifacm.com/player/204422/dylan-mcgowan,43,47,50,55,61,75
https://www.fifacm.com/player/204495/steffen-lang,68,37,55,56,59,57
https://www.fifacm.com/player/204725/bum-soo-lee,64,61,60,63,63,61
https://www.fifacm.com/player/204821/youssef-toutouh,72,58,60,65,41,65
https://www.fifacm.com/player/204853/jordan-white,59,64,48,56,28,66
https://www.fifacm.com/player/205216/sergio-marakis,62,48,54,59,62,73
https://www.fifacm.com/player/205441/benjamin-bertrand,68,61,54,65,43,59
https://www.fifacm.com/player/205712/bruno-andrade,80,59,58,66,46,52
https://www.fifacm.com/player/205956/charles-dunne,75,38,47,56,62,68
https://www.fifacm.com/player/206004/juhani-ojala,40,26,46,50,63,72
https://www.fifacm.com/player/206489/ezekiel-fryers,73,40,58,60,62,70
https://www.fifacm.com/player/206520/won-sik-kim,71,37,52,50,62,76
https://www.fifacm.com/player/206535/paul-digby,53,52,57,56,61,76
https://www.fifacm.com/player/206558/jordan-roberts,78,61,59,65,46,64
https://www.fifacm.com/player/207499/tom-boere,67,64,52,59,30,74
https://www.fifacm.com/player/207646/pierce-sweeney,68,41,53,59,61,74
https://www.fifacm.com/player/207723/stefan-van-der-lei,65,60,61,69,44,58
https://www.fifacm.com/player/207809/lee-han-saim,53,37,60,56,60,71
https://www.fifacm.com/player/207828/cole-stockton,64,62,52,60,32,72
https://www.fifacm.com/player/207902/patryk-tuszynski,64,61,59,60,46,60
https://www.fifacm.com/player/208304/chang-jin-moon,70,60,65,69,42,52
https://www.fifacm.com/player/208316/andreas-blomqvist,60,65,68,63,49,61
https://www.fifacm.com/player/208348/kornel-osyra,66,46,46,45,62,71
https://www.fifacm.com/player/208457/adama-sarr,76,60,53,66,27,60
https://www.fifacm.com/player/208776/florian-stritzel,68,57,42,63,32,66
https://www.fifacm.com/player/208812/malvind-benning,75,58,59,62,57,69
https://www.fifacm.com/player/208852/kieron-morris,71,62,56,65,47,68
https://www.fifacm.com/player/208929/shaya-sharahili,68,46,59,64,58,68
https://www.fifacm.com/player/209075/agnel-flores,65,55,59,61,61,62
https://www.fifacm.com/player/209285/bevis-mugabi,68,32,45,48,62,73
https://www.fifacm.com/player/209364/corey-brown,71,44,57,59,54,64
https://www.fifacm.com/player/209368/jack-powell,62,57,63,63,54,63
https://www.fifacm.com/player/209494/gabriel-luchinger,74,58,60,67,51,68
https://www.fifacm.com/player/209526/sean-kavanagh,64,55,63,63,58,58
https://www.fifacm.com/player/209565/mohammed-al-fehaid,62,43,55,61,61,73
https://www.fifacm.com/player/209567/rabyi-mohammed-sufyani,66,61,61,64,34,66
https://www.fifacm.com/player/209696/chris-david,63,57,60,70,36,53
https://www.fifacm.com/player/209852/brendan-galloway,69,37,54,61,62,61
https://www.fifacm.com/player/210019/lukas-raeder,63,61,62,65,26,60
https://www.fifacm.com/player/210113/gerardo-moreno,63,53,64,63,61,69
https://www.fifacm.com/player/210280/patrick-ziegler,67,33,49,59,61,72
https://www.fifacm.com/player/210368/jack-duncan,63,62,61,63,52,61
https://www.fifacm.com/player/210392/ryan-mclaughlin,76,50,57,62,58,66
https://www.fifacm.com/player/210416/lukasz-sierpina,75,56,61,64,40,51
https://www.fifacm.com/player/210474/philipp-erhardt,46,42,53,61,62,75
https://www.fifacm.com/player/210498/faisal-darwish,77,56,58,64,58,69
https://www.fifacm.com/player/210509/thomas-castella,63,61,60,66,48,63
https://www.fifacm.com/player/210762/areli-hernandez,68,33,49,58,60,60
https://www.fifacm.com/player/210773/kasper-skaanes,72,54,58,65,46,56
https://www.fifacm.com/player/210898/abdullah-al-fahad,67,46,53,54,62,71
https://www.fifacm.com/player/211105/nicolai-flo,64,61,55,65,38,62
https://www.fifacm.com/player/211141/nawaf-humaidan-al-subhi,57,46,50,48,61,74
https://www.fifacm.com/player/211438/marco-burki,63,26,55,55,63,72
https://www.fifacm.com/player/211446/ousmane-viera,34,51,43,39,60,75
https://www.fifacm.com/player/211618/dominik-starkl,75,60,58,66,36,60
https://www.fifacm.com/player/211717/louis-fenton,72,51,57,62,57,63
https://www.fifacm.com/player/211900/alexander-winkler,55,27,46,39,62,75
https://www.fifacm.com/player/212106/dylan-connolly,92,54,56,66,30,59
https://www.fifacm.com/player/212175/paul-farman,64,58,63,66,43,60
https://www.fifacm.com/player/212450/park-yong-ji,83,59,58,63,22,48
https://www.fifacm.com/player/212511/jason-geria,72,36,52,59,59,69
https://www.fifacm.com/player/212535/aaron-calver,53,26,49,51,62,73
https://www.fifacm.com/player/212560/nick-townsend,63,62,56,64,38,62
https://www.fifacm.com/player/212574/park-jung-bin,77,60,59,64,38,46
https://www.fifacm.com/player/212682/bryn-morris,69,51,58,63,60,67
https://www.fifacm.com/player/212718/dillon-powers,54,62,65,62,58,66
https://www.fifacm.com/player/212782/hiram-boateng,68,50,61,64,61,75
https://www.fifacm.com/player/212923/scott-galloway,73,40,54,62,58,64
https://www.fifacm.com/player/213151/cameron-norman,71,50,57,59,58,71
https://www.fifacm.com/player/213305/robin-simovic,50,64,55,57,25,68
https://www.fifacm.com/player/213376/jamie-hanson,55,49,63,58,64,68
https://www.fifacm.com/player/213413/lawrence-vigouroux,63,61,62,63,48,62
https://www.fifacm.com/player/213483/stojan-lukic,58,63,58,63,24,67
https://www.fifacm.com/player/213635/tom-lapslie,65,50,52,61,62,70
https://www.fifacm.com/player/213642/james-wilson,73,63,55,62,26,58
https://www.fifacm.com/player/213665/jordan-houghton,66,51,61,59,59,67
https://www.fifacm.com/player/213855/marcin-flis,66,31,50,54,63,67
https://www.fifacm.com/player/214634/jake-hessenthaler,68,53,62,63,60,70
https://www.fifacm.com/player/214755/franco-ragusa,74,58,64,64,41,55
https://www.fifacm.com/player/215052/lucas-kruspzky,75,32,49,54,61,61
https://www.fifacm.com/player/215584/jakub-wojcicki,68,55,57,59,58,66
https://www.fifacm.com/player/215692/gergely-bobal,70,63,33,61,32,67
https://www.fifacm.com/player/216280/merveille-goblet,68,55,51,70,51,57
https://www.fifacm.com/player/216322/jordy-hiwula,81,61,54,63,29,57
https://www.fifacm.com/player/216394/gil-buron,65,42,57,64,59,52
https://www.fifacm.com/player/216408/lukas-spalvis,53,63,52,63,32,61
https://www.fifacm.com/player/216444/mohamed-gouaida,72,47,64,68,31,55
https://www.fifacm.com/player/216478/jonathan-mitchell,64,61,63,65,59,61
https://www.fifacm.com/player/216501/caleb-stanko,35,47,56,61,60,70
https://www.fifacm.com/player/216535/jannik-bandowski,86,57,56,61,55,60
https://www.fifacm.com/player/216699/gedion-zelalem,51,50,66,66,44,56
https://www.fifacm.com/player/216795/chris-long,77,63,48,63,27,64
https://www.fifacm.com/player/217140/alex-gilliead,76,57,55,64,43,63
https://www.fifacm.com/player/217199/patricio-matricardi,51,32,38,38,62,76
https://www.fifacm.com/player/217202/lautaro-rinaldi,71,62,54,64,24,64
https://www.fifacm.com/player/218576/will-aimson,55,31,37,39,63,70
https://www.fifacm.com/player/218591/sean-long,68,39,54,62,61,72
https://www.fifacm.com/player/218731/alex-rambal,57,38,49,56,63,66
https://www.fifacm.com/player/218867/rodrigo-munoz,61,63,62,63,46,64
https://www.fifacm.com/player/219260/felix-dornebusch,65,57,53,65,40,62
https://www.fifacm.com/player/219453/maciej-urbanczyk,62,45,55,62,60,65
https://www.fifacm.com/player/219482/ryan-fulton,63,62,63,65,32,62
https://www.fifacm.com/player/219492/manuel-de-iriondo,66,54,56,59,61,75
https://www.fifacm.com/player/219518/pablo-becker,76,57,67,67,48,57
https://www.fifacm.com/player/219529/nicolas-ferreyra,33,29,38,43,62,76
https://www.fifacm.com/player/219643/osman-hadzikic,62,60,59,63,41,63
https://www.fifacm.com/player/219672/alhaji-gero,67,59,48,58,28,85
https://www.fifacm.com/player/219705/damian-weglarz,62,63,61,65,30,60
https://www.fifacm.com/player/219795/joel-coleman,63,61,62,64,40,62
https://www.fifacm.com/player/220038/harrison-mcgahey,73,32,47,48,62,72
https://www.fifacm.com/player/220385/ivan-marquez-alvarez,46,43,48,47,62,72
https://www.fifacm.com/player/220422/mansour-ibrahim-hamzi,82,57,54,64,44,54
https://www.fifacm.com/player/220531/igor-lasicki,47,34,48,49,62,70
https://www.fifacm.com/player/220540/danny-bejarano,72,40,59,64,53,69
https://www.fifacm.com/player/220676/vegard-bergan,56,39,43,45,61,72
https://www.fifacm.com/player/220979/tobias-karlsson,51,28,38,42,63,73
https://www.fifacm.com/player/220995/osarenren-okungbowa,71,45,53,56,61,74
https://www.fifacm.com/player/221106/ben-gladwin,67,57,63,64,56,72
https://www.fifacm.com/player/221355/nathan-thomas,86,60,55,65,37,61
https://www.fifacm.com/player/221369/khaled-al-kaabi,80,57,55,64,21,50
https://www.fifacm.com/player/221443/samuel-mensiro,74,38,53,57,56,76
https://www.fifacm.com/player/221477/seung-min-song,76,57,60,63,42,75
https://www.fifacm.com/player/221499/dan-gardner,65,61,62,64,52,64
https://www.fifacm.com/player/221538/will-nightingale,67,33,47,52,64,68
https://www.fifacm.com/player/221662/simon-skrabb,69,63,62,64,55,63
https://www.fifacm.com/player/221766/yves-simon-pambou,71,48,61,67,59,61
https://www.fifacm.com/player/221801/lisheng-liao,67,59,62,63,63,65
https://www.fifacm.com/player/221831/chang-moo-shin,67,58,61,65,44,66
https://www.fifacm.com/player/221839/valmir-berisha,69,63,47,63,32,62
https://www.fifacm.com/player/221845/rongze-han,63,61,64,64,39,64
https://www.fifacm.com/player/221938/jonathan-lindseth,71,56,60,68,58,67
https://www.fifacm.com/player/221989/fidan-aliti,66,38,52,56,59,78
https://www.fifacm.com/player/222024/tino-casali,64,60,59,65,33,61
https://www.fifacm.com/player/222087/timm-golley,73,54,62,65,40,59
https://www.fifacm.com/player/222183/aidi-fulangxisi,70,35,53,58,63,72
https://www.fifacm.com/player/222209/gabriel-mutombo,37,26,45,41,63,72
https://www.fifacm.com/player/222405/liam-kinsella,75,53,60,65,64,79
https://www.fifacm.com/player/222484/daniel-mesenholer,63,65,56,62,50,61
https://www.fifacm.com/player/222582/kim-young-bin,66,26,49,45,61,73
https://www.fifacm.com/player/222583/tom-james,72,55,58,60,59,69
https://www.fifacm.com/player/222820/esteban-salles,63,61,59,62,25,64
https://www.fifacm.com/player/222829/svend-brodersen,64,60,56,67,42,62
https://www.fifacm.com/player/222848/alex-samuel,79,62,51,65,33,67
https://www.fifacm.com/player/222853/yongyong-hou,75,52,59,63,45,61
https://www.fifacm.com/player/222922/jake-hesketh,65,54,63,68,40,45
https://www.fifacm.com/player/222923/francois-xavier-fumu-tamuzo,90,59,49,68,32,57
https://www.fifacm.com/player/222947/tom-davies,59,27,41,46,62,75
https://www.fifacm.com/player/222997/marcus-maier,66,49,62,64,60,52
https://www.fifacm.com/player/223041/erten-ersu,63,61,60,66,39,63
https://www.fifacm.com/player/223052/john-narvaez,73,26,46,55,66,58
https://www.fifacm.com/player/223073/jack-muldoon,75,63,51,62,23,62
https://www.fifacm.com/player/223080/harrison-dunk,80,46,56,62,57,63
https://www.fifacm.com/player/223115/paul-gladon,46,64,54,58,27,67
https://www.fifacm.com/player/223180/nick-anderton,66,44,54,57,59,71
https://www.fifacm.com/player/223253/eirik-haugan,59,27,45,56,64,65
https://www.fifacm.com/player/223305/przemyslaw-mystkowski,73,57,58,64,29,56
https://www.fifacm.com/player/223599/callum-cooke,63,57,60,65,54,64
https://www.fifacm.com/player/223638/deian-boldor,39,31,44,44,63,70
https://www.fifacm.com/player/223744/stephen-dooley,70,57,61,64,39,43
https://www.fifacm.com/player/223810/george-maris,67,56,60,62,60,65
https://www.fifacm.com/player/223851/agustin-pena,66,51,61,63,57,64
https://www.fifacm.com/player/223868/tobias-schutzenauer,64,62,65,63,33,64
https://www.fifacm.com/player/223873/anthony-walongwa,45,28,39,45,63,69
https://www.fifacm.com/player/223902/tom-pett,67,56,62,68,53,52
https://www.fifacm.com/player/223933/gustaf-nilsson,57,63,48,58,26,69
https://www.fifacm.com/player/224055/yunqiu-li,73,47,54,59,59,64
https://www.fifacm.com/player/224068/hillel-konate,63,61,62,66,54,58
https://www.fifacm.com/player/224115/ricardo-jose-varzim-miranda,67,55,58,60,62,67
https://www.fifacm.com/player/224204/steve-kroll,64,61,59,63,36,60
https://www.fifacm.com/player/224270/bernd-gschweidl,72,62,44,60,22,63
https://www.fifacm.com/player/224426/nicolas-burgy,48,29,43,47,64,65
https://www.fifacm.com/player/224433/korbinian-burger,59,28,52,54,63,70
https://www.fifacm.com/player/224447/gethin-jones,73,46,55,59,58,68
https://www.fifacm.com/player/224515/jeppe-simonsen,88,51,57,62,54,62
https://www.fifacm.com/player/224525/jerell-sellars,78,59,58,64,35,58
https://www.fifacm.com/player/224526/jordan-lyden,56,52,59,62,60,62
https://www.fifacm.com/player/224616/shenglong-li,77,60,55,60,44,68
https://www.fifacm.com/player/225053/liam-rose,74,47,56,61,56,75
https://www.fifacm.com/player/225336/egzon-binaku,81,41,52,65,57,64
https://www.fifacm.com/player/225383/harry-charsley,66,58,62,64,56,65
https://www.fifacm.com/player/225387/lewis-page,74,39,54,61,62,54
https://www.fifacm.com/player/225485/douglas-felisbino-oliveira,54,61,40,52,29,76
https://www.fifacm.com/player/225509/aaron-collins,78,61,55,64,35,70
https://www.fifacm.com/player/225557/regan-poole,66,31,56,58,61,70
https://www.fifacm.com/player/225636/lukas-boeder,67,31,53,56,58,70
https://www.fifacm.com/player/225781/renny-smith,66,58,63,63,58,62
https://www.fifacm.com/player/225999/filip-lesniak,54,52,58,60,60,67
https://www.fifacm.com/player/226116/ryan-sweeney,65,34,50,53,61,77
https://www.fifacm.com/player/226261/callum-ainley,75,57,60,67,54,57
https://www.fifacm.com/player/226288/samuel-casado-conde,63,62,59,69,44,57
https://www.fifacm.com/player/226509/aron-elis-thrandarson,70,58,59,65,56,69
https://www.fifacm.com/player/226514/daniel-harvie,74,43,54,59,58,62
https://www.fifacm.com/player/226728/lee-desmond,52,44,56,58,62,70
https://www.fifacm.com/player/226759/ben-kantie-karamoko,40,29,39,40,62,73
https://www.fifacm.com/player/226775/jay-chapman,63,55,60,65,52,69
https://www.fifacm.com/player/227185/karol-danielak,72,60,59,62,45,57
https://www.fifacm.com/player/227498/kaiyne-woolery,82,57,55,66,19,54
https://www.fifacm.com/player/227526/gustavo-canto,58,40,50,53,65,68
https://www.fifacm.com/player/227567/malte-kiilerich,65,31,43,42,62,70
https://www.fifacm.com/player/227579/deniz-hummet,60,65,51,61,28,71
https://www.fifacm.com/player/227612/sung-ju-kim,58,60,63,62,57,61
https://www.fifacm.com/player/227621/ubeyd-adiyaman,64,58,57,66,47,60
https://www.fifacm.com/player/227629/oliver-finney,72,60,61,65,52,50
https://www.fifacm.com/player/227751/bae-jae-woo,77,28,49,59,59,67
https://www.fifacm.com/player/227817/carlos-rosel,80,48,59,65,55,58
https://www.fifacm.com/player/227880/chris-stokes,50,36,53,55,62,67
https://www.fifacm.com/player/227881/shaun-mcwilliams,69,50,58,62,59,65
https://www.fifacm.com/player/228101/guillermo-cotugno,75,40,52,62,59,66
https://www.fifacm.com/player/228106/paudie-o-connor,56,21,39,46,61,74
https://www.fifacm.com/player/228216/oniel-fisher,73,36,56,66,60,56
https://www.fifacm.com/player/228299/rewan-amin,60,54,64,66,55,66
https://www.fifacm.com/player/228454/mohamed-ofkir,84,56,54,66,30,50
https://www.fifacm.com/player/228562/raphael-sallinger,67,59,64,64,46,59
https://www.fifacm.com/player/228584/adam-may,72,57,59,62,58,68
https://www.fifacm.com/player/228607/dominik-reimann,68,57,69,67,44,58
https://www.fifacm.com/player/228667/erlend-segberg,61,49,61,63,56,72
https://www.fifacm.com/player/228685/elliott-list,93,60,52,63,28,65
https://www.fifacm.com/player/228889/jake-mcging,63,37,52,54,63,68
https://www.fifacm.com/player/228928/sam-lavelle,55,29,41,46,62,72
https://www.fifacm.com/player/229067/nikolai-rehnen,65,59,60,64,33,63
https://www.fifacm.com/player/229087/harvey-rodgers,68,39,52,58,60,69
https://www.fifacm.com/player/229105/din-sula,62,63,55,63,20,63
https://www.fifacm.com/player/229168/theo-guivarch,63,62,62,63,37,63
https://www.fifacm.com/player/229169/moussa-diallo,67,43,53,60,59,68
https://www.fifacm.com/player/229173/gokhan-gul,63,29,51,59,64,67
https://www.fifacm.com/player/229174/david-niepsuj,75,45,54,58,60,68
https://www.fifacm.com/player/229178/sylvain-deslandes,73,35,53,58,60,71
https://www.fifacm.com/player/229194/alec-georgen,71,49,55,65,60,55
https://www.fifacm.com/player/229327/helder-tavares,63,55,58,60,61,67
https://www.fifacm.com/player/229382/jarlin-quintero,69,65,49,62,22,61
https://www.fifacm.com/player/229662/martin-polacek,66,60,69,60,35,62
https://www.fifacm.com/player/229878/carlo-lattanzio,70,65,60,63,40,53
https://www.fifacm.com/player/230109/felix-schroter,76,63,50,65,28,54
https://www.fifacm.com/player/230140/oumar-gonzalez,58,28,34,50,62,73
https://www.fifacm.com/player/230171/carlos-travisso,68,43,64,72,60,64
https://www.fifacm.com/player/230391/perceval-acunha,65,35,46,40,66,61
https://www.fifacm.com/player/230505/fachendinho,44,66,53,63,26,65
https://www.fifacm.com/player/230532/ahmed-yousef-al-zain,76,58,56,66,42,61
https://www.fifacm.com/player/230607/yannick-deichmann,69,55,62,67,44,72
https://www.fifacm.com/player/230819/olamide-shodipo,81,56,59,65,25,53
https://www.fifacm.com/player/230834/alexis-pena,62,41,49,48,64,68
https://www.fifacm.com/player/230839/zak-jules,73,34,54,55,61,74
https://www.fifacm.com/player/230897/brandon-hanlan,83,62,48,63,35,70
https://www.fifacm.com/player/230928/alexander-sorge,51,28,35,39,63,71
https://www.fifacm.com/player/231101/marco-weymans,79,44,54,62,54,72
https://www.fifacm.com/player/231103/brahim-konate,64,47,61,67,62,62
https://www.fifacm.com/player/231131/james-mcgarry,82,54,57,64,53,68
https://www.fifacm.com/player/231197/marcel-hilssner,62,65,63,63,49,63
https://www.fifacm.com/player/231270/calum-waters,74,28,53,61,57,62
https://www.fifacm.com/player/231411/robbie-mckenzie,61,44,56,56,61,72
https://www.fifacm.com/player/231498/douglas-bergqvist,53,31,50,54,58,82
https://www.fifacm.com/player/231535/cameron-borthwick-jackson,69,45,59,60,59,64
https://www.fifacm.com/player/231954/xin-xu,66,51,56,60,59,72
https://www.fifacm.com/player/231956/junjian-liao,62,50,56,61,63,72
https://www.fifacm.com/player/231972/masato-kudo,70,61,54,61,24,69
https://www.fifacm.com/player/231987/taylor-washington,73,25,41,38,63,57
https://www.fifacm.com/player/231993/wenyi-chi,63,60,61,64,15,63
https://www.fifacm.com/player/232017/antonio-alfaro,59,25,45,52,62,71
https://www.fifacm.com/player/232064/marco-tumminello,54,67,40,56,37,61
https://www.fifacm.com/player/232102/conor-masterson,51,33,39,38,65,64
https://www.fifacm.com/player/232161/robin-tranberg,60,50,61,60,57,75
https://www.fifacm.com/player/232174/oliver-hawkins,55,61,50,56,60,72
https://www.fifacm.com/player/232269/heo-yong-joon,64,59,61,65,34,61
https://www.fifacm.com/player/232291/stefan-silva,67,63,60,67,35,57
https://www.fifacm.com/player/232295/florin-bejan,43,32,40,44,61,74
https://www.fifacm.com/player/232338/hee-hoon-han,53,23,35,42,64,75
https://www.fifacm.com/player/232357/joe-caletti,69,42,58,66,60,61
https://www.fifacm.com/player/232362/robbert-de-vos,53,51,63,67,51,58
https://www.fifacm.com/player/232375/tsukasa-umesaki,49,65,63,67,41,60
https://www.fifacm.com/player/232417/nicolas-kocik,60,62,61,64,38,65
https://www.fifacm.com/player/232505/takuto-hayashi,60,65,60,59,25,65
https://www.fifacm.com/player/232519/glenn-middleton,82,54,57,65,28,49
https://www.fifacm.com/player/232545/nathan-broadhead,69,63,57,65,31,51
https://www.fifacm.com/player/232567/kazunari-ono,44,24,39,46,64,70
https://www.fifacm.com/player/232671/leandro-putaro,69,62,56,65,39,63
https://www.fifacm.com/player/232686/nagisa-sakurauchi,66,44,60,65,60,68
https://www.fifacm.com/player/232746/jeong-su-park,59,32,48,55,60,71
https://www.fifacm.com/player/232822/rikiya-uehara,82,56,61,65,56,63
https://www.fifacm.com/player/233070/aaron-rey-sanchez,65,53,63,68,44,47
https://www.fifacm.com/player/233074/borja-dominguez,37,58,64,62,61,66
https://www.fifacm.com/player/233114/joe-riley,72,54,62,63,60,64
https://www.fifacm.com/player/233132/pedro-marques,67,28,38,50,63,68
https://www.fifacm.com/player/233175/yuta-kamiya,81,52,67,70,57,54
https://www.fifacm.com/player/233196/hang-li,68,61,65,60,58,72
https://www.fifacm.com/player/233280/min-gi-lee,75,29,53,61,55,64
https://www.fifacm.com/player/233281/dong-yun-jeong,71,31,56,57,56,65
https://www.fifacm.com/player/233375/darragh-leahy,66,50,57,61,61,66
https://www.fifacm.com/player/233396/idrissa-toure,68,42,59,66,60,71
https://www.fifacm.com/player/233435/manuel-maranda,65,28,41,43,63,71
