Jumping,Stamina,Strength,Aggression,Vision,Crossing,Free_Kick,Short_Passing,Long_Passing,Curve,Interceptions,Heading,Marking,Standing_Tackle,Sliding_Tackle,Positioning,Finishing,Shot_Power,Long_Shot,Volleys,Penalties,Agility,Balance,Reactions,Ball_Control,Dribbling,Acceleration,Sprint_Speed,Position,Preferred_Foot,Weak_Foot,Attacking_Work_Rate,Defensive_Work_Rate,Name,Age,Overall_Rating,Club,League,Nation,ref_url,Card_Type
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,Low,Blaž Kramer,24 (06-01-1996),64,FC Zürich,Raiffeisen Super,Slovenia,https://www.fifplay.com/fifa-22/players/251260/blaz-kramer,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Right,2 / 5,High,Med,Philippe Paulin Keny,50 (01-01-1970),63,La Berrichonne de Châteauroux,Domino's Ligue 2,Senegal,https://www.fifplay.com/fifa-22/players/251381/philippe-paulin-keny,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,Med,Med,Dirk Carlson,22 (04-01-1998),64,Karlsruher SC,Bundesliga 2,Luxembourg,https://www.fifplay.com/fifa-22/players/251435/dirk-carlson,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Low,Med,Enea Mihaj,50 (01-01-1970),64,PAOK,Hellas Liga,Albania,https://www.fifplay.com/fifa-22/players/251446/enea-mihaj,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Hamza Saghiri,23 (02-18-1997),64,SV Waldhof Mannheim,3. Liga,Germany,https://www.fifplay.com/fifa-22/players/251501/hamza-saghiri,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,3 / 5,High,Med,Eduardo de Sousa Santos,50 (01-01-1970),64,CF Os Belenenses,Liga NOS,Brazil,https://www.fifplay.com/fifa-22/players/251534/eduardo-de-sousa-santos,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Right,3 / 5,Med,Med,Darko Churlinov,20 (07-11-2000),64,VfB Stuttgart,Bundesliga,FYR Macedonia,https://www.fifplay.com/fifa-22/players/251545/darko-churlinov,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,Med,Med,Nikolas Kainourgios,22 (09-08-1998),64,SV Zulte-Waregem,Belgium Pro,Greece,https://www.fifplay.com/fifa-22/players/251552/nikolas-kainourgios,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Jordan Tunnicliffe,50 (01-01-1970),64,Crawley Town,EFL  Two,England,https://www.fifplay.com/fifa-22/players/251684/jordan-tunnicliffe,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Right,3 / 5,Med,Med,Damian Michalski,22 (05-17-1998),65,Wisła Płock,Ekstraklasa,Poland,https://www.fifplay.com/fifa-22/players/251764/damian-michalski,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Zinédine Ould Khaled,50 (01-01-1970),62,Angers SCO,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/251912/zinedine-ould-khaled,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,2 / 5,Med,Med,Fodé Konaté,19 (12-02-2000),64,Famalicao,Liga NOS,Mali,https://www.fifplay.com/fifa-22/players/252045/fode-konate,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,High,High,Hamdi Akujobi,20 (01-20-2000),63,SC Heerenveen,Eredivisie,Nigeria,https://www.fifplay.com/fifa-22/players/252261/hamdi-akujobi,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Ismael Gutiérrez Montilla,50 (01-01-1970),64,Deportivo Alavés,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/252325/ismael-gutierrez-montilla,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Winger (LW),Right,2 / 5,High,Med,Moses Mawa,50 (01-01-1970),64,Strømsgodset IF,Tippeligaen,Norway,https://www.fifplay.com/fifa-22/players/252434/moses-mawa,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Arda Kızıldağ,50 (01-01-1970),63,Gençlerbirliği SK,Süper Lig,Turkey,https://www.fifplay.com/fifa-22/players/252753/arda-kizildag,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Low,High,Vadim Karpov,50 (01-01-1970),63,CSKA Moscow,,Russia,https://www.fifplay.com/fifa-22/players/252994/vadim-karpov,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,Low,Giacomo Raspadori,50 (01-01-1970),64,Sassuolo,Serie A,Italy,https://www.fifplay.com/fifa-22/players/253002/giacomo-raspadori,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,4 / 5,Med,High,Mory Konaté,50 (01-01-1970),61,Sint-Truidense VV,Belgium Pro,Guinea,https://www.fifplay.com/fifa-22/players/253039/mory-konate,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Right,3 / 5,High,Med,Jeremy Cijntje,50 (01-01-1970),65,Heracles Almelo,Eredivisie,Netherlands Anitilles,https://www.fifplay.com/fifa-22/players/253143/jeremy-cijntje,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Med,Abdoul Fessal Tapsoba,19 (08-23-2001),58,Standard de Liège,Belgium Pro,Burkina Faso,https://www.fifplay.com/fifa-22/players/253225/abdoul-fessal-tapsoba,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,High,High,Teden Mengi,18 (04-30-2002),65,Manchester United,Premier,England,https://www.fifplay.com/fifa-22/players/253465/teden-mengi,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,Med,Med,Miguel Ángel Leal Díaz,50 (01-01-1970),64,Villarreal CF,LaLiga Santander,Spain,https://www.fifplay.com/fifa-22/players/254123/miguel-angel-leal-diaz,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,3 / 5,Med,Med,Lucas Da Cunha,50 (01-01-1970),64,Stade Rennais FC,Ligue 1 Conforama,France,https://www.fifplay.com/fifa-22/players/254579/lucas-da-cunha,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,2 / 5,High,High,Jerónimo Rodríguez,50 (01-01-1970),59,U.N.A.M.,LIGA Bancomer MX,Mexico,https://www.fifplay.com/fifa-22/players/254594/jeronimo-rodriguez,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Albert Ejupi,28 (08-28-1992),63,,Allsvenskan,Sweden,https://www.fifplay.com/fifa-22/players/254691/albert-ejupi,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,Med,Teddy Akumu,50 (01-01-1970),63,Kaizer Chiefs,South African FL,Kenya,https://www.fifplay.com/fifa-22/players/255254/teddy-akumu,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,Med,Richard van der Venne,50 (01-01-1970),63,RKC Waalwijk,Eredivisie,Holland,https://www.fifplay.com/fifa-22/players/255313/richard-van-der-venne,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,High,Med,Giacomo Quagliata,50 (01-01-1970),60,Heracles Almelo,Eredivisie,Italy,https://www.fifplay.com/fifa-22/players/255580/giacomo-quagliata,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,4 / 5,Low,Med,Márk Tamás,50 (01-01-1970),64,Śląsk Wrocław,Ekstraklasa,Hungary,https://www.fifplay.com/fifa-22/players/255942/mark-tamas,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Med,Joaquín Zeballos,50 (01-01-1970),62,Girona FC,LaLiga 1 I 2 I 3,Uruguay,https://www.fifplay.com/fifa-22/players/256249/joaquin-zeballos,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,Low,Johan Mina,18 (05-15-2002),64,SV Werder Bremen,Bundesliga,Ecuador,https://www.fifplay.com/fifa-22/players/256830/johan-mina,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Francisco Contreras,21 (05-15-1999),64,FC Juarez,LIGA Bancomer MX,Mexico,https://www.fifplay.com/fifa-22/players/257218/francisco-contreras,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,3 / 5,Med,Med,Néstor Querol Mateu,33 (09-21-1987),64,,LaLiga 1 I 2 I 3,Spain,https://www.fifplay.com/fifa-22/players/257573/nestor-querol-mateu,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Right,3 / 5,Med,Med,Pedro Luis Capó Payeras,29 (12-11-1990),63,,LaLiga 1 I 2 I 3,Spain,https://www.fifplay.com/fifa-22/players/257575/pedro-luis-capo-payeras,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,High,Dušan Lagator,26 (03-29-1994),65,Wisła Płock,Ekstraklasa,Montenegro,https://www.fifplay.com/fifa-22/players/258039/dusan-lagator,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,4 / 5,High,Med,Chris Porter,36 (12-12-1983),63,Crewe Alexandra,EFL  One,England,https://www.fifplay.com/fifa-22/players/10899/chris-porter,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,High,High,Matt Bloomfield,36 (02-08-1984),64,Wycombe Wanderers,EFL Championship,England,https://www.fifplay.com/fifa-22/players/53818/matt-bloomfield,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,High,David Edwards,34 (02-03-1986),64,Shrewsbury,EFL  One,Wales,https://www.fifplay.com/fifa-22/players/158716/david-edwards,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,High,Scott Cuthbert,33 (06-15-1987),64,Stevenage,EFL  Two,Scotland,https://www.fifplay.com/fifa-22/players/162512/scott-cuthbert,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,4 / 5,Med,Med,Espen Børufsen,32 (03-04-1988),63,IK Start,Tippeligaen,Norway,https://www.fifplay.com/fifa-22/players/165447/espen-borufsen,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,Med,Med,Dominik Stroh-Engel,34 (11-27-1985),64,SpVgg Unterhaching,3. Liga,Germany,https://www.fifplay.com/fifa-22/players/167437/dominik-stroh-engel,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,4 / 5,High,Med,Roy O'Donovan,35 (08-10-1985),64,Newcastle Jets,Hyundai A-,Ireland Republic,https://www.fifplay.com/fifa-22/players/171083/roy-o-donovan,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Ed Upson,30 (11-21-1989),63,Bristol Rovers,EFL  One,England,https://www.fifplay.com/fifa-22/players/171970/ed-upson,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,High,Toumani Diagouraga,33 (06-09-1987),62,Morecambe,EFL  Two,France,https://www.fifplay.com/fifa-22/players/172952/toumani-diagouraga,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,2 / 5,Low,High,Nikolai Topor-Stanley,35 (03-11-1985),64,Newcastle Jets,Hyundai A-,Australia,https://www.fifplay.com/fifa-22/players/180740/nikolai-topor-stanley,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,High,Leigh Broxham,32 (01-13-1988),65,Melbourne Victory,Hyundai A-,Australia,https://www.fifplay.com/fifa-22/players/181010/leigh-broxham,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,High,Kieran Agard,30 (10-10-1989),64,Milton Keynes Dons,EFL  One,England,https://www.fifplay.com/fifa-22/players/182883/kieran-agard,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,2 / 5,High,High,Fredrik Carlsen,30 (12-01-1989),64,Aalesunds FK,Tippeligaen,Norway,https://www.fifplay.com/fifa-22/players/182909/fredrik-carlsen,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,Med,Med,Peter Orry Larsen,31 (02-25-1989),63,Aalesunds FK,Tippeligaen,Norway,https://www.fifplay.com/fifa-22/players/183768/peter-orry-larsen,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Left,4 / 5,Med,Med,Milan Gajić,33 (11-17-1986),62,,Raiffeisen Super,Serbia,https://www.fifplay.com/fifa-22/players/183784/milan-gajic,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,High,Kevin Walker,31 (08-03-1989),64,Djurgårdens IF,Allsvenskan,Sweden,https://www.fifplay.com/fifa-22/players/183885/kevin-walker,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Alain Wiss,30 (08-21-1990),63,SCR Altach,Österreichische Fußball-Bundesliga,Switzerland,https://www.fifplay.com/fifa-22/players/184261/alain-wiss,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,2 / 5,Med,Low,John Akinde,31 (07-08-1989),63,Gillingham,EFL  One,England,https://www.fifplay.com/fifa-22/players/186112/john-akinde,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,Med,Low,Jordon Mutch,28 (12-02-1991),63,Aalesunds FK,Tippeligaen,England,https://www.fifplay.com/fifa-22/players/186117/jordon-mutch,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,Med,Med,Ryan Flynn,32 (09-04-1988),64,St. Mirren,Scottish Premiership,Scotland,https://www.fifplay.com/fifa-22/players/186126/ryan-flynn,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,John-Joe O'Toole,32 (09-30-1988),64,Burton Albion,EFL  One,Ireland Republic,https://www.fifplay.com/fifa-22/players/186590/john-joe-o-toole,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,2 / 5,Med,Med,Niall Canavan,29 (04-11-1991),63,Plymouth Argyle,EFL  One,Ireland Republic,https://www.fifplay.com/fifa-22/players/187154/niall-canavan,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,High,José Eduardo de Araújo,29 (08-16-1991),63,Sandefjord Fotball,Tippeligaen,Brazil,https://www.fifplay.com/fifa-22/players/188001/jose-eduardo-de-araujo,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Left,4 / 5,Low,Med,Johan Mårtensson,31 (02-16-1989),64,Örebro SK,Allsvenskan,Sweden,https://www.fifplay.com/fifa-22/players/188970/johan-martensson,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,4 / 5,High,Med,Peter Pawlett,29 (02-03-1991),63,,Scottish Premiership,Scotland,https://www.fifplay.com/fifa-22/players/189217/peter-pawlett,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,Med,Luke O'Neill,29 (08-20-1991),63,AFC Wimbledon,EFL  One,England,https://www.fifplay.com/fifa-22/players/189900/luke-o-neill,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Back (RB),Right,3 / 5,Med,Med,Jordan Clarke,28 (11-19-1991),64,Scunthorpe United,EFL  Two,England,https://www.fifplay.com/fifa-22/players/190235/jordan-clarke,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Right,3 / 5,High,High,Joss Labadie,30 (08-30-1990),61,Newport County,EFL  Two,England,https://www.fifplay.com/fifa-22/players/190492/joss-labadie,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,High,Flamur Kastrati,28 (11-14-1991),64,Kristiansund BK,Tippeligaen,Kosovo,https://www.fifplay.com/fifa-22/players/190518/flamur-kastrati,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Right,3 / 5,Med,Med,Daniel Powell,29 (03-12-1991),65,Crewe Alexandra,EFL  One,England,https://www.fifplay.com/fifa-22/players/190556/daniel-powell,Rare silver
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,3 / 5,Med,High,Igor Armaş,33 (07-14-1987),63,FC Voluntari,,Moldova,https://www.fifplay.com/fifa-22/players/190637/igor-armas,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,2 / 5,Med,Med,Dominic Maroh,33 (03-04-1987),64,KFC Uerdingen 05,3. Liga,Slovenia,https://www.fifplay.com/fifa-22/players/190670/dominic-maroh,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Winger (LW),Right,3 / 5,Med,Low,Bradden Inman,28 (12-10-1991),64,Brisbane Roar,Hyundai A-,Australia,https://www.fifplay.com/fifa-22/players/190995/bradden-inman,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,4 / 5,High,Med,Lee Novak,32 (09-28-1988),63,Bradford City,EFL  Two,England,https://www.fifplay.com/fifa-22/players/192473/lee-novak,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,2 / 5,Med,Med,Emil Jonassen,50 (01-01-1970),64,Stabæk Fotball,Tippeligaen,Norway,https://www.fifplay.com/fifa-22/players/192761/emil-jonassen,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Defensive Midfielder (CDM),Right,3 / 5,Med,High,Fanol Përdedaj,29 (07-16-1991),64,,3. Liga,Kosovo,https://www.fifplay.com/fifa-22/players/192989/fanol-perdedaj,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Loïc Poujol,31 (02-27-1989),63,Rodez Aveyron Football,Domino's Ligue 2,France,https://www.fifplay.com/fifa-22/players/192997/loic-poujol,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,High,Leon Legge,35 (07-01-1985),64,Port Vale,EFL  Two,England,https://www.fifplay.com/fifa-22/players/193073/leon-legge,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Midfielder (LM),Left,3 / 5,Med,Med,Piotr Tomasik,32 (10-31-1987),64,Wisła Płock,Ekstraklasa,Poland,https://www.fifplay.com/fifa-22/players/193087/piotr-tomasik,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Back (LB),Left,3 / 5,High,Med,Cristian Montano,28 (12-11-1991),63,Port Vale,EFL  Two,Colombia,https://www.fifplay.com/fifa-22/players/193957/cristian-montano,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,2 / 5,Med,Med,Ashley Eastham,29 (03-22-1991),62,Salford City,EFL  Two,England,https://www.fifplay.com/fifa-22/players/194678/ashley-eastham,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Left,3 / 5,Med,Med,Mohammed Fayez,30 (10-06-1989),64,Al Ain FC,,,https://www.fifplay.com/fifa-22/players/197008/mohammed-fayez,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striker (ST),Right,3 / 5,High,High,Scott Robinson,28 (03-12-1992),62,Livingston FC,Scottish Premiership,Scotland,https://www.fifplay.com/fifa-22/players/198373/scott-robinson,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Right Winger (RW),Right,2 / 5,Med,Med,Haris Radetinac,34 (10-28-1985),64,Djurgårdens IF,Allsvenskan,Serbia,https://www.fifplay.com/fifa-22/players/199121/haris-radetinac,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Attacking Midfielder (CAM),Left,3 / 5,High,Low,Willi Evseev,28 (02-14-1992),63,SV Meppen,3. Liga,Germany,https://www.fifplay.com/fifa-22/players/199475/willi-evseev,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,4 / 5,Med,Med,Boné Uaferro,28 (01-04-1992),64,,3. Liga,Germany,https://www.fifplay.com/fifa-22/players/199479/bone-uaferro,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,High,High,Tom Eastman,28 (10-21-1991),64,Colchester United,EFL  Two,England,https://www.fifplay.com/fifa-22/players/199916/tom-eastman,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Midfielder (CM),Left,3 / 5,Med,Med,Robbie Benson,28 (05-07-1992),62,St. Patrick's Athletic,SSE Airtricity,Ireland Republic,https://www.fifplay.com/fifa-22/players/200134/robbie-benson,Rare bronze
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre Back (CB),Right,3 / 5,Med,Med,Johan Hammar,26 (02-22-1994),63,BK Häcken,Allsvenskan,Sweden,https://www.fifplay.com/fifa-22/players/200718/johan-hammar,Rare bronze
